time,demand
06-10-2020 07,1833.74
06-10-2020 08,1874.87
06-10-2020 09,1953.47
06-10-2020 10,1989.47
06-10-2020 11,2063.61
06-10-2020 12,2133.26
06-10-2020 13,2195.16
06-10-2020 14,2231.04
06-10-2020 15,2314.47
06-10-2020 16,2390.00
06-10-2020 17,2444.10
06-10-2020 18,2453.65
06-10-2020 19,2620.00
06-10-2020 20,2595.63
06-10-2020 21,2503.67
06-10-2020 22,2435.47
06-10-2020 23,2366.52
06-10-2020 00,2254.51
07-10-2020 01,2125.80
07-10-2020 02,2014.48
07-10-2020 03,1912.64
07-10-2020 04,1853.64
07-10-2020 05,1770.00
07-10-2020 06,1843.24
07-10-2020 07,1870.38
07-10-2020 08,1919.03
07-10-2020 09,1992.54
07-10-2020 10,2052.80
07-10-2020 11,2124.99
07-10-2020 12,2190.56
07-10-2020 13,2248.71
07-10-2020 14,2292.13
07-10-2020 15,2370.06
07-10-2020 16,2470.00
07-10-2020 17,2468.08
07-10-2020 18,2501.55
07-10-2020 19,2660.00
07-10-2020 20,2612.39
07-10-2020 21,2517.19
07-10-2020 22,2467.72
07-10-2020 23,2395.53
07-10-2020 00,2291.78
08-10-2020 01,2149.19
08-10-2020 02,2037.49
08-10-2020 03,1947.51
08-10-2020 04,1886.67
08-10-2020 05,1790.00
08-10-2020 06,1871.79
08-10-2020 07,1884.48
08-10-2020 08,1943.61
08-10-2020 09,2049.43
08-10-2020 10,2121.34
08-10-2020 11,2209.60
08-10-2020 12,2287.79
08-10-2020 13,2342.70
08-10-2020 14,2391.45
08-10-2020 15,2440.44
08-10-2020 16,2510.00
08-10-2020 17,2533.25
08-10-2020 18,2510.94
08-10-2020 19,2680.00
08-10-2020 20,2610.58
08-10-2020 21,2477.49
08-10-2020 22,2412.54
08-10-2020 23,2342.83
08-10-2020 00,2226.10
09-10-2020 01,2138.33
09-10-2020 02,2017.48
09-10-2020 03,1912.78
09-10-2020 04,1832.21
09-10-2020 05,1777.75
09-10-2020 06,1763.11
09-10-2020 07,1690.66
09-10-2020 08,1591.75
09-10-2020 09,1540.00
09-10-2020 10,1594.01
09-10-2020 11,1663.13
09-10-2020 12,1713.32
09-10-2020 13,1803.51
09-10-2020 14,1885.63
09-10-2020 15,1925.23
09-10-2020 16,2000.00
09-10-2020 17,2072.76
09-10-2020 18,2098.76
09-10-2020 19,2300.00
09-10-2020 20,2289.36
09-10-2020 21,2224.46
09-10-2020 22,2196.14
09-10-2020 23,2176.35
09-10-2020 00,2123.63
10-10-2020 01,2038.69
10-10-2020 02,1959.43
10-10-2020 03,1859.69
10-10-2020 04,1799.74
10-10-2020 05,1747.84
10-10-2020 06,1728.86
10-10-2020 07,1678.74
10-10-2020 08,1618.70
10-10-2020 09,1550.00
10-10-2020 10,1586.83
10-10-2020 11,1646.10
10-10-2020 12,1710.51
10-10-2020 13,1778.47
10-10-2020 14,1863.19
10-10-2020 15,1937.43
10-10-2020 16,2030.00
10-10-2020 17,2104.81
10-10-2020 18,2147.59
10-10-2020 19,2325.00
10-10-2020 20,2330.18
10-10-2020 21,2288.65
10-10-2020 22,2241.98
10-10-2020 23,2203.92
10-10-2020 00,2143.40
11-10-2020 01,2041.99
11-10-2020 02,1963.64
11-10-2020 03,1884.81
11-10-2020 04,1823.07
11-10-2020 05,1740.00
11-10-2020 06,1829.53
11-10-2020 07,1849.56
11-10-2020 08,1920.01
11-10-2020 09,2069.45
11-10-2020 10,2154.91
11-10-2020 11,2208.30
11-10-2020 12,2259.04
11-10-2020 13,2312.73
11-10-2020 14,2348.71
11-10-2020 15,2418.15
11-10-2020 16,2460.00
11-10-2020 17,2482.02
11-10-2020 18,2505.27
11-10-2020 19,2640.00
11-10-2020 20,2609.89
11-10-2020 21,2510.36
11-10-2020 22,2469.95
11-10-2020 23,2405.58
11-10-2020 00,2298.18
12-10-2020 01,2155.38
12-10-2020 02,2043.94
12-10-2020 03,1952.61
12-10-2020 04,1897.36
12-10-2020 05,1878.98
12-10-2020 06,1901.59
12-10-2020 07,1820.00
12-10-2020 08,1962.73
12-10-2020 09,2039.32
12-10-2020 10,2105.66
12-10-2020 11,2191.92
12-10-2020 12,2256.12
12-10-2020 13,2315.82
12-10-2020 14,2356.87
12-10-2020 15,2435.21
12-10-2020 16,2500.00
12-10-2020 17,2539.37
12-10-2020 18,2550.29
12-10-2020 19,2690.00
12-10-2020 20,2659.62
12-10-2020 21,2544.79
12-10-2020 22,2480.68
12-10-2020 23,2406.91
12-10-2020 00,2326.82
13-10-2020 01,2163.40
13-10-2020 02,2065.11
13-10-2020 03,1949.55
13-10-2020 04,1874.09
13-10-2020 05,1790.00
13-10-2020 06,1862.32
13-10-2020 07,1884.52
13-10-2020 08,1947.26
13-10-2020 09,2060.13
13-10-2020 10,2084.18
13-10-2020 11,2121.78
13-10-2020 12,2157.03
13-10-2020 13,2213.10
13-10-2020 14,2242.27
13-10-2020 15,2318.59
13-10-2020 16,2380.00
13-10-2020 17,2396.50
13-10-2020 18,2452.27
13-10-2020 19,2610.00
13-10-2020 20,2572.47
13-10-2020 21,2465.61
13-10-2020 22,2394.82
13-10-2020 23,2329.96
13-10-2020 00,2204.48
14-10-2020 01,2044.48
14-10-2020 02,1938.97
14-10-2020 03,1847.60
14-10-2020 04,1784.02
14-10-2020 05,1710.00
14-10-2020 06,1797.88
14-10-2020 07,1812.96
14-10-2020 08,1858.53
14-10-2020 09,1953.53
14-10-2020 10,1989.22
14-10-2020 11,2010.66
14-10-2020 12,2034.29
14-10-2020 13,2076.29
14-10-2020 14,2115.46
14-10-2020 15,2190.88
14-10-2020 16,2270.00
14-10-2020 17,2314.31
14-10-2020 18,2373.74
14-10-2020 19,2580.00
14-10-2020 20,2522.23
14-10-2020 21,2422.89
14-10-2020 22,2372.96
14-10-2020 23,2292.86
14-10-2020 00,2176.80
15-10-2020 01,2024.90
15-10-2020 02,1919.68
15-10-2020 03,1822.03
15-10-2020 04,1760.49
15-10-2020 05,1670.00
15-10-2020 06,1753.33
15-10-2020 07,1773.22
15-10-2020 08,1783.47
15-10-2020 09,1887.99
15-10-2020 10,1971.48
15-10-2020 11,2019.18
15-10-2020 12,2082.75
15-10-2020 13,2125.80
15-10-2020 14,2145.34
15-10-2020 15,2194.49
15-10-2020 16,2270.00
15-10-2020 17,2300.26
15-10-2020 18,2318.91
15-10-2020 19,2520.00
15-10-2020 20,2446.85
15-10-2020 21,2353.43
15-10-2020 22,2276.92
15-10-2020 23,2188.20
15-10-2020 00,2071.96
16-10-2020 01,1934.33
16-10-2020 02,1814.43
16-10-2020 03,1711.32
16-10-2020 04,1641.42
16-10-2020 05,1586.92
16-10-2020 06,1580.70
16-10-2020 07,1489.41
16-10-2020 08,1407.48
16-10-2020 09,1345.00
16-10-2020 10,1405.32
16-10-2020 11,1459.55
16-10-2020 12,1555.14
16-10-2020 13,1656.30
16-10-2020 14,1649.92
16-10-2020 15,1647.07
16-10-2020 16,1720.00
16-10-2020 17,1784.80
16-10-2020 18,1870.89
16-10-2020 19,2074.69
16-10-2020 20,2110.00
16-10-2020 21,2019.76
16-10-2020 22,1967.15
16-10-2020 23,1919.57
16-10-2020 00,1854.04
17-10-2020 01,1768.89
17-10-2020 02,1675.54
17-10-2020 03,1594.43
17-10-2020 04,1545.18
17-10-2020 05,1516.81
17-10-2020 06,1522.63
17-10-2020 07,1445.31
17-10-2020 08,1382.70
17-10-2020 09,1350.00
17-10-2020 10,1373.01
17-10-2020 11,1438.96
17-10-2020 12,1566.51
17-10-2020 13,1647.86
17-10-2020 14,1656.65
17-10-2020 15,1687.49
17-10-2020 16,1785.00
17-10-2020 17,1859.93
17-10-2020 18,1942.92
17-10-2020 19,2170.00
17-10-2020 20,2140.05
17-10-2020 21,2080.42
17-10-2020 22,2025.34
17-10-2020 23,1971.58
17-10-2020 00,1885.84
18-10-2020 01,1773.91
18-10-2020 02,1675.93
18-10-2020 03,1611.31
18-10-2020 04,1572.36
18-10-2020 05,1530.00
18-10-2020 06,1595.63
18-10-2020 07,1655.73
18-10-2020 08,1741.60
18-10-2020 09,1868.70
18-10-2020 10,1930.14
18-10-2020 11,1976.53
18-10-2020 12,2039.42
18-10-2020 13,2097.24
18-10-2020 14,2147.74
18-10-2020 15,2198.17
18-10-2020 16,2290.00
18-10-2020 17,2315.26
18-10-2020 18,2364.90
18-10-2020 19,2550.00
18-10-2020 20,2484.84
18-10-2020 21,2374.53
18-10-2020 22,2310.94
18-10-2020 23,2228.48
18-10-2020 00,2117.78
19-10-2020 01,1974.46
19-10-2020 02,1848.30
19-10-2020 03,1759.36
19-10-2020 04,1701.79
19-10-2020 05,1630.00
19-10-2020 06,1713.51
19-10-2020 07,1755.55
19-10-2020 08,1800.17
19-10-2020 09,1909.69
19-10-2020 10,1976.90
19-10-2020 11,2025.84
19-10-2020 12,2078.09
19-10-2020 13,2135.62
19-10-2020 14,2170.72
19-10-2020 15,2243.98
19-10-2020 16,2310.00
19-10-2020 17,2363.40
19-10-2020 18,2418.65
19-10-2020 19,2570.00
19-10-2020 20,2492.87
19-10-2020 21,2398.09
19-10-2020 22,2345.19
19-10-2020 23,2261.41
19-10-2020 00,2149.21
20-10-2020 01,2025.94
20-10-2020 02,1903.94
20-10-2020 03,1792.92
20-10-2020 04,1734.25
20-10-2020 05,1660.00
20-10-2020 06,1740.06
20-10-2020 07,1767.35
20-10-2020 08,1811.22
20-10-2020 09,1915.52
20-10-2020 10,1955.64
20-10-2020 11,1998.42
20-10-2020 12,2064.02
20-10-2020 13,2120.57
20-10-2020 14,2173.57
20-10-2020 15,2248.34
20-10-2020 16,2330.00
20-10-2020 17,2386.05
20-10-2020 18,2443.34
20-10-2020 19,2570.00
20-10-2020 20,2515.18
20-10-2020 21,2420.52
20-10-2020 22,2357.52
20-10-2020 23,2278.29
20-10-2020 00,2168.25
21-10-2020 01,2026.43
21-10-2020 02,1907.94
21-10-2020 03,1811.46
21-10-2020 04,1751.33
21-10-2020 05,1665.00
21-10-2020 06,1747.50
21-10-2020 07,1790.88
21-10-2020 08,1840.09
21-10-2020 09,1921.65
21-10-2020 10,1987.91
21-10-2020 11,2043.56
21-10-2020 12,2105.11
21-10-2020 13,2140.75
21-10-2020 14,2178.78
21-10-2020 15,2234.11
21-10-2020 16,2330.00
21-10-2020 17,2366.60
21-10-2020 18,2416.38
21-10-2020 19,2580.00
21-10-2020 20,2524.98
21-10-2020 21,2416.16
21-10-2020 22,2354.78
21-10-2020 23,2276.12
21-10-2020 00,2152.99
22-10-2020 01,2000.79
22-10-2020 02,1888.71
22-10-2020 03,1796.55
22-10-2020 04,1717.55
22-10-2020 05,1650.00
22-10-2020 06,1733.34
22-10-2020 07,1776.91
22-10-2020 08,1816.16
22-10-2020 09,1924.34
22-10-2020 10,1980.50
22-10-2020 11,2054.43
22-10-2020 12,2107.10
22-10-2020 13,2146.73
22-10-2020 14,2180.19
22-10-2020 15,2218.95
22-10-2020 16,2250.00
22-10-2020 17,2291.33
22-10-2020 18,2352.46
22-10-2020 19,2520.00
22-10-2020 20,2444.32
22-10-2020 21,2326.53
22-10-2020 22,2254.97
22-10-2020 23,2169.68
22-10-2020 00,2055.96
23-10-2020 01,1915.40
23-10-2020 02,1813.62
23-10-2020 03,1693.67
23-10-2020 04,1622.16
23-10-2020 05,1590.44
23-10-2020 06,1589.43
23-10-2020 07,1545.88
23-10-2020 08,1450.88
23-10-2020 09,1400.00
23-10-2020 10,1460.35
23-10-2020 11,1536.85
23-10-2020 12,1674.73
23-10-2020 13,1770.00
23-10-2020 14,1673.54
23-10-2020 15,1668.15
23-10-2020 16,1739.71
23-10-2020 17,1841.15
23-10-2020 18,1948.71
23-10-2020 19,2160.00
23-10-2020 20,2112.67
23-10-2020 21,2056.37
23-10-2020 22,2003.27
23-10-2020 23,1951.92
23-10-2020 00,1894.35
24-10-2020 01,1801.96
24-10-2020 02,1706.95
24-10-2020 03,1640.42
24-10-2020 04,1560.00
24-10-2020 05,1611.40
24-10-2020 06,1639.30
24-10-2020 07,1663.12
24-10-2020 08,1674.95
24-10-2020 09,1765.97
24-10-2020 10,1814.92
24-10-2020 11,1912.82
24-10-2020 12,1998.86
24-10-2020 13,2047.90
24-10-2020 14,2069.31
24-10-2020 15,2141.09
24-10-2020 16,2260.00
24-10-2020 17,2309.42
24-10-2020 18,2398.49
24-10-2020 19,2530.00
24-10-2020 20,2473.79
24-10-2020 21,2378.38
24-10-2020 22,2310.12
24-10-2020 23,2195.54
24-10-2020 00,2112.34
25-10-2020 01,1975.40
25-10-2020 02,1866.99
25-10-2020 03,1787.29
25-10-2020 04,1730.54
25-10-2020 05,1645.00
25-10-2020 06,1740.78
25-10-2020 07,1784.24
25-10-2020 08,1852.19
25-10-2020 09,2005.42
25-10-2020 10,2118.32
25-10-2020 11,2228.48
25-10-2020 12,2272.36
25-10-2020 13,2315.00
25-10-2020 14,2295.47
25-10-2020 15,2295.77
25-10-2020 16,2306.99
25-10-2020 17,2311.66
25-10-2020 18,2347.54
25-10-2020 19,2500.00
25-10-2020 20,2437.75
25-10-2020 21,2351.87
25-10-2020 22,2290.48
25-10-2020 23,2165.03
25-10-2020 00,2079.51
26-10-2020 01,1938.97
26-10-2020 02,1834.20
26-10-2020 03,1733.04
26-10-2020 04,1682.85
26-10-2020 05,1620.00
26-10-2020 06,1706.62
26-10-2020 07,1753.89
26-10-2020 08,1801.51
26-10-2020 09,1889.09
26-10-2020 10,1929.87
26-10-2020 11,1968.36
26-10-2020 12,2017.21
26-10-2020 13,2060.25
26-10-2020 14,2107.41
26-10-2020 15,2193.06
26-10-2020 16,2230.00
26-10-2020 17,2290.38
26-10-2020 18,2395.93
26-10-2020 19,2550.00
26-10-2020 20,2480.48
26-10-2020 21,2364.48
26-10-2020 22,2319.29
26-10-2020 23,2195.49
26-10-2020 00,2094.07
27-10-2020 01,1947.36
27-10-2020 02,1826.46
27-10-2020 03,1743.06
27-10-2020 04,1683.24
27-10-2020 05,1620.00
27-10-2020 06,1709.69
27-10-2020 07,1756.86
27-10-2020 08,1792.28
27-10-2020 09,1877.27
27-10-2020 10,1924.09
27-10-2020 11,1989.23
27-10-2020 12,2075.98
27-10-2020 13,2124.85
27-10-2020 14,2175.47
27-10-2020 15,2247.05
27-10-2020 16,2320.00
27-10-2020 17,2374.72
27-10-2020 18,2435.03
27-10-2020 19,2550.00
27-10-2020 20,2485.74
27-10-2020 21,2396.06
27-10-2020 22,2339.86
27-10-2020 23,2211.29
27-10-2020 00,2107.82
28-10-2020 01,1966.00
28-10-2020 02,1869.54
28-10-2020 03,1783.12
28-10-2020 04,1728.02
28-10-2020 05,1640.00
28-10-2020 06,1738.34
28-10-2020 07,1775.25
28-10-2020 08,1831.22
28-10-2020 09,1940.14
28-10-2020 10,1983.75
28-10-2020 11,2040.39
28-10-2020 12,2110.32
28-10-2020 13,2177.97
28-10-2020 14,2221.26
28-10-2020 15,2300.17
28-10-2020 16,2360.00
28-10-2020 17,2389.15
28-10-2020 18,2455.81
28-10-2020 19,2560.00
28-10-2020 20,2483.68
28-10-2020 21,2377.54
28-10-2020 22,2316.65
28-10-2020 23,2203.01
28-10-2020 00,2110.74
29-10-2020 01,1984.63
29-10-2020 02,1866.10
29-10-2020 03,1778.38
29-10-2020 04,1712.80
29-10-2020 05,1660.00
29-10-2020 06,1714.11
29-10-2020 07,1725.42
29-10-2020 08,1696.38
29-10-2020 09,1731.79
29-10-2020 10,1801.90
29-10-2020 11,1898.95
29-10-2020 12,1972.53
29-10-2020 13,2045.22
29-10-2020 14,2089.51
29-10-2020 15,2141.12
29-10-2020 16,2190.00
29-10-2020 17,2247.77
29-10-2020 18,2346.58
29-10-2020 19,2490.00
29-10-2020 20,2397.66
29-10-2020 21,2318.96
29-10-2020 22,2248.01
29-10-2020 23,2117.65
29-10-2020 00,2040.17
30-10-2020 01,1832.17
30-10-2020 02,1748.07
30-10-2020 03,1683.97
30-10-2020 04,1649.72
30-10-2020 05,1632.66
30-10-2020 06,1599.64
30-10-2020 07,1509.27
30-10-2020 08,1450.00
30-10-2020 09,1495.73
30-10-2020 10,1583.13
30-10-2020 11,1718.13
30-10-2020 12,1811.32
30-10-2020 13,1786.12
30-10-2020 14,1756.32
30-10-2020 15,1811.40
30-10-2020 16,1930.00
30-10-2020 17,2029.89
30-10-2020 18,2230.00
30-10-2020 19,2164.26
30-10-2020 20,2109.94
30-10-2020 21,2079.61
30-10-2020 22,2043.62
30-10-2020 23,1982.37
30-10-2020 00,1885.59
31-10-2020 01,1816.44
31-10-2020 02,1743.64
31-10-2020 03,1669.90
31-10-2020 04,1636.11
31-10-2020 05,1637.24
31-10-2020 06,1645.45
31-10-2020 07,1550.00
31-10-2020 08,1670.78
31-10-2020 09,1774.84
31-10-2020 10,1887.37
31-10-2020 11,1997.75
31-10-2020 12,2092.60
31-10-2020 13,2133.46
31-10-2020 14,2209.72
31-10-2020 15,2306.07
31-10-2020 16,2390.00
31-10-2020 17,2459.18
31-10-2020 18,2610.00
31-10-2020 19,2521.47
31-10-2020 20,2411.40
31-10-2020 21,2370.34
31-10-2020 22,2319.49
31-10-2020 23,2176.25
31-10-2020 00,2064.59
01-11-2020 01,1919.32
01-11-2020 02,1803.25
01-11-2020 03,1738.67
01-11-2020 04,1700.65
01-11-2020 05,1709.15
01-11-2020 06,1721.28
01-11-2020 07,1635.00
01-11-2020 08,1755.14
01-11-2020 09,1918.66
01-11-2020 10,2052.47
01-11-2020 11,2081.56
01-11-2020 12,2123.79
01-11-2020 13,2163.08
01-11-2020 14,2233.83
01-11-2020 15,2321.33
01-11-2020 16,2400.00
01-11-2020 17,2469.94
01-11-2020 18,2560.00
01-11-2020 19,2456.95
01-11-2020 20,2333.94
01-11-2020 21,2286.60
01-11-2020 22,2234.08
01-11-2020 23,2063.25
01-11-2020 00,1955.59
02-11-2020 01,1811.22
02-11-2020 02,1707.48
02-11-2020 03,1634.55
02-11-2020 04,1598.38
02-11-2020 05,1601.90
02-11-2020 06,1627.08
02-11-2020 07,1540.00
02-11-2020 08,1637.89
02-11-2020 09,1772.92
02-11-2020 10,1835.85
02-11-2020 11,1922.55
02-11-2020 12,1990.08
02-11-2020 13,2038.36
02-11-2020 14,2131.80
02-11-2020 15,2230.00
02-11-2020 16,2299.53
02-11-2020 17,2384.56
02-11-2020 18,2510.00
02-11-2020 19,2426.02
02-11-2020 20,2321.00
02-11-2020 21,2268.96
02-11-2020 22,2138.53
02-11-2020 23,2051.30
02-11-2020 00,1912.99
03-11-2020 01,1787.37
03-11-2020 02,1705.10
03-11-2020 03,1639.98
03-11-2020 04,1570.00
03-11-2020 05,1641.09
03-11-2020 06,1671.08
03-11-2020 07,1626.11
03-11-2020 08,1685.43
03-11-2020 09,1763.89
03-11-2020 10,1864.40
03-11-2020 11,1938.44
03-11-2020 12,1970.97
03-11-2020 13,2016.84
03-11-2020 14,2094.03
03-11-2020 15,2210.00
03-11-2020 16,2273.22
03-11-2020 17,2379.53
03-11-2020 18,2520.00
03-11-2020 19,2422.45
03-11-2020 20,2331.17
03-11-2020 21,2281.04
03-11-2020 22,2156.91
03-11-2020 23,2087.93
03-11-2020 00,1923.09
04-11-2020 01,1798.48
04-11-2020 02,1701.14
04-11-2020 03,1633.15
04-11-2020 04,1591.17
04-11-2020 05,1599.91
04-11-2020 06,1631.42
04-11-2020 07,1530.00
04-11-2020 08,1677.75
04-11-2020 09,1842.78
04-11-2020 10,1966.73
04-11-2020 11,2016.02
04-11-2020 12,2096.23
04-11-2020 13,2109.02
04-11-2020 14,2109.40
04-11-2020 15,2205.00
04-11-2020 16,2241.66
04-11-2020 17,2376.02
04-11-2020 18,2530.00
04-11-2020 19,2428.95
04-11-2020 20,2326.24
04-11-2020 21,2282.97
04-11-2020 22,2156.73
04-11-2020 23,2055.05
04-11-2020 00,1880.13
05-11-2020 01,1728.41
05-11-2020 02,1621.91
05-11-2020 03,1543.77
05-11-2020 04,1523.24
05-11-2020 05,1460.00
05-11-2020 06,1569.04
05-11-2020 07,1533.89
05-11-2020 08,1654.64
05-11-2020 09,1916.20
05-11-2020 10,2116.15
05-11-2020 11,2208.46
05-11-2020 12,2238.46
05-11-2020 13,2238.42
05-11-2020 14,2261.55
05-11-2020 15,2300.00
05-11-2020 16,2317.73
05-11-2020 17,2435.72
05-11-2020 18,2550.00
05-11-2020 19,2438.26
05-11-2020 20,2304.27
05-11-2020 21,2215.10
05-11-2020 22,2116.04
05-11-2020 23,2045.51
05-11-2020 00,1903.50
06-11-2020 01,1744.64
06-11-2020 02,1605.39
06-11-2020 03,1508.13
06-11-2020 04,1452.83
06-11-2020 05,1453.42
06-11-2020 06,1465.85
06-11-2020 07,1357.46
06-11-2020 08,1310.00
06-11-2020 09,1351.95
06-11-2020 10,1465.36
06-11-2020 11,1721.80
06-11-2020 12,1880.00
06-11-2020 13,1813.71
06-11-2020 14,1735.91
06-11-2020 15,1800.33
06-11-2020 16,1901.90
06-11-2020 17,2063.00
06-11-2020 18,2300.00
06-11-2020 19,2219.31
06-11-2020 20,2125.16
06-11-2020 21,2068.23
06-11-2020 22,2012.19
06-11-2020 23,1923.73
06-11-2020 00,1815.79
07-11-2020 01,1690.16
07-11-2020 02,1592.15
07-11-2020 03,1507.90
07-11-2020 04,1430.00
07-11-2020 05,1495.28
07-11-2020 06,1529.18
07-11-2020 07,1478.29
07-11-2020 08,1549.77
07-11-2020 09,1709.95
07-11-2020 10,1810.22
07-11-2020 11,1873.93
07-11-2020 12,1951.95
07-11-2020 13,2027.60
07-11-2020 14,2110.13
07-11-2020 15,2270.00
07-11-2020 16,2305.03
07-11-2020 17,2470.76
07-11-2020 18,2640.00
07-11-2020 19,2507.61
07-11-2020 20,2390.47
07-11-2020 21,2351.64
07-11-2020 22,2229.38
07-11-2020 23,2158.63
07-11-2020 00,1973.12
08-11-2020 01,1795.81
08-11-2020 02,1663.48
08-11-2020 03,1575.42
08-11-2020 04,1500.00
08-11-2020 05,1568.65
08-11-2020 06,1609.36
08-11-2020 07,1563.51
08-11-2020 08,1603.15
08-11-2020 09,1668.44
08-11-2020 10,1743.12
08-11-2020 11,1831.33
08-11-2020 12,1945.94
08-11-2020 13,2062.78
08-11-2020 14,2139.72
08-11-2020 15,2210.00
08-11-2020 16,2273.29
08-11-2020 17,2436.77
08-11-2020 18,2600.00
08-11-2020 19,2480.58
08-11-2020 20,2387.36
08-11-2020 21,2346.50
08-11-2020 22,2247.91
08-11-2020 23,2168.12
08-11-2020 00,1988.90
09-11-2020 01,1813.62
09-11-2020 02,1652.19
09-11-2020 03,1597.50
09-11-2020 04,1510.00
09-11-2020 05,1581.29
09-11-2020 06,1618.35
09-11-2020 07,1565.06
09-11-2020 08,1611.25
09-11-2020 09,1701.85
09-11-2020 10,1800.80
09-11-2020 11,1858.54
09-11-2020 12,1926.98
09-11-2020 13,1972.40
09-11-2020 14,2044.34
09-11-2020 15,2190.00
09-11-2020 16,2251.83
09-11-2020 17,2421.39
09-11-2020 18,2580.00
09-11-2020 19,2469.06
09-11-2020 20,2385.12
09-11-2020 21,2335.58
09-11-2020 22,2256.50
09-11-2020 23,2185.07
09-11-2020 00,2022.52
10-11-2020 01,1833.71
10-11-2020 02,1682.02
10-11-2020 03,1586.52
10-11-2020 04,1538.25
10-11-2020 05,1574.17
10-11-2020 06,1616.90
10-11-2020 07,1530.67
10-11-2020 08,1460.00
10-11-2020 09,1523.88
10-11-2020 10,1578.13
10-11-2020 11,1672.14
10-11-2020 12,1747.47
10-11-2020 13,1791.17
10-11-2020 14,1837.26
10-11-2020 15,1945.00
10-11-2020 16,2011.82
10-11-2020 17,2184.45
10-11-2020 18,2370.00
10-11-2020 19,2301.73
10-11-2020 20,2223.30
10-11-2020 21,2178.56
10-11-2020 22,2106.75
10-11-2020 23,2035.11
10-11-2020 00,1919.96
11-11-2020 01,1755.60
11-11-2020 02,1633.20
11-11-2020 03,1521.39
11-11-2020 04,1456.17
11-11-2020 05,1464.75
11-11-2020 06,1469.58
11-11-2020 07,1332.27
11-11-2020 08,1254.28
11-11-2020 09,1210.00
11-11-2020 10,1274.42
11-11-2020 11,1380.37
11-11-2020 12,1540.11
11-11-2020 13,1674.93
11-11-2020 14,1776.98
11-11-2020 15,1920.00
11-11-2020 16,1997.78
11-11-2020 17,2153.24
11-11-2020 18,2360.00
11-11-2020 19,2256.90
11-11-2020 20,2158.27
11-11-2020 21,2091.99
11-11-2020 22,2026.06
11-11-2020 23,1930.12
11-11-2020 00,1825.33
12-11-2020 01,1708.16
12-11-2020 02,1587.52
12-11-2020 03,1485.85
12-11-2020 04,1427.96
12-11-2020 05,1421.32
12-11-2020 06,1426.57
12-11-2020 07,1300.00
12-11-2020 08,1327.60
12-11-2020 09,1343.13
12-11-2020 10,1420.06
12-11-2020 11,1529.29
12-11-2020 12,1666.46
12-11-2020 13,1718.24
12-11-2020 14,1816.42
12-11-2020 15,1950.00
12-11-2020 16,1999.91
12-11-2020 17,2150.70
12-11-2020 18,2350.00
12-11-2020 19,2237.43
12-11-2020 20,2130.21
12-11-2020 21,2068.47
12-11-2020 22,2020.67
12-11-2020 23,1956.08
12-11-2020 00,1834.14
13-11-2020 01,1698.98
13-11-2020 02,1585.03
13-11-2020 03,1498.30
13-11-2020 04,1416.40
13-11-2020 05,1425.86
13-11-2020 06,1448.36
13-11-2020 07,1299.73
13-11-2020 08,1210.00
13-11-2020 09,1260.71
13-11-2020 10,1380.52
13-11-2020 11,1558.87
13-11-2020 12,1706.59
13-11-2020 13,1607.88
13-11-2020 14,1631.09
13-11-2020 15,1750.00
13-11-2020 16,1814.19
13-11-2020 17,2008.28
13-11-2020 18,2250.00
13-11-2020 19,2163.91
13-11-2020 20,2066.10
13-11-2020 21,2022.48
13-11-2020 22,1977.49
13-11-2020 23,1906.46
13-11-2020 00,1784.28
14-11-2020 01,1659.28
14-11-2020 02,1540.29
14-11-2020 03,1451.32
14-11-2020 04,1400.40
14-11-2020 05,1400.34
14-11-2020 06,1433.31
14-11-2020 07,1280.00
14-11-2020 08,1304.50
14-11-2020 09,1322.19
14-11-2020 10,1399.90
14-11-2020 11,1525.61
14-11-2020 12,1651.91
14-11-2020 13,1673.71
14-11-2020 14,1766.68
14-11-2020 15,1910.00
14-11-2020 16,1988.30
14-11-2020 17,2165.76
14-11-2020 18,2380.00
14-11-2020 19,2254.17
14-11-2020 20,2157.87
14-11-2020 21,2099.21
14-11-2020 22,2042.75
14-11-2020 23,1950.08
14-11-2020 00,1831.38
15-11-2020 01,1697.65
15-11-2020 02,1574.18
15-11-2020 03,1477.87
15-11-2020 04,1390.00
